Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
Transform,direct,Leanne Borrowdale,2018-03-02T08:37:41Z,5  stars,staff are lovely through out transform?�?,staff are lovely through out transform well looked after at the pines hospital after my op. ms hadden the surgeon is lovely really helps you lovely lady would really recommend ms hadden,Positive,0.9595,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,0,0
Transform,direct,Ellie,2018-03-01T20:32:52Z,5  stars,Thanks so much to transform for my?�?,"Thanks so much to transform for my amazing boobs. Mr Nathan was amazing as we're all the staff. The look i imagined and what i wanted I now have! I woke up in no pain. Everyone was great felt very well looked after and they genuinely cared about you. Fab place. Also the ladies at the reading clinic are all lovely ans helpful, especially emily who is brilliant she was very comforting and helpful and made sure I was completely happy. Thanks again x",Positive,0.9916,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,pain,0,0,thanks,0
Transform,direct,Nicola Wells,2018-03-01T19:46:15Z,5  stars,very friendly and makes you feel?�?,very friendly and makes you feel comfortable,Positive,0.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly,0,0,0,0,0
Transform,direct,Ragan Adams,2018-03-01T17:41:38Z,3  stars,I think my breasts look amazing but?�?,I think my breasts look amazing but they are not the size I chose and I feel unhappy as I am paying for these.I have plenty of extra skin around my implants and I would like to have the size I a asked as its alot of money and I want to be happy and confident in myself. I would like to talk about this matter in person If possible,Positive,0.945,0,0,0,0,0,0,0,0,0,0,0,0,0,person,0,0,0,happy,0
Transform,direct,Olivia R.,2018-03-01T13:45:57Z,5  stars,I found the whole experience to be?�?,"I found the whole experience to be friendly and efficient from start to finish. The staff were professional and extremely well informed about all aspects of the procedure and I felt confident that I was in good hands. The  hospital experience was excellent and I felt well cared throughout. I am very happy with the result of my surgery and wouldn't hesitate recommending Transform to others wishing to have the same procedure. The surgeon, anaesthetist and hospital staff were fantastic.",Positive,0.9831,0,0,0,0,0,0,0,0,0,0,Transform,0,0,professional,0,0,0,happy,0
Transform,direct,F hibbs,2018-03-01T07:46:58Z,3  stars,Initially great but not interested in customer care once booked,"At first consultation the consultant was very helpful, she managed to find me a surgeon available within the dates i had available.and at very short notice however, she didnt speak about the implants or give me any info relating to the op itself, just kept saying how much i will love them and boost my confidence. I later emailed some questions and she got back to me that eve so i went ahead and booked. After this, the consultant never returned any calls or emails i sent asking further queations or queries relating to payment and warranty, i never heard from her again despite leaving numerous messages.",Positive,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,helpful,0,0,0,helpful,0
Transform,direct,Luisa,2018-02-28T18:59:40Z,5  stars,Amazing treatment,"Amazing treatment ! I feel great , thank you sooo much TRANSFORM!",Positive,0.886,0,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,thank you,0
Transform,direct,Customer,2018-02-28T16:34:35Z,5  stars,An excellent service from the start,"From my initial appointment right through to surgery and aftercare, I cannot fault Transform. Every member of staff I have seen have been friendly, helpful, knowledgeable and professional.  Both premed is which I have visited have been spotless and comfortable.",Positive,0.89,0,0,0,0,0,0,0,0,0,0,Transform,0,0,professional,0,0,0,helpful,0
Transform,direct,Sarah Brooks,2018-02-28T16:32:55Z,4  stars,My surgery was excellent.,My surgery was excellent. Im so pleased with the results.,Positive,0.7841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,results
Transform,direct,Emmie Mclaughlin,2018-02-28T14:20:46Z,5  stars,Wonderful care throughout,Wonderful care throughout. Kept me informed at all times and provided a very personal experience. No complaints everyone I met were kind and helpful,Positive,0.8375,0,0,0,0,0,0,0,0,0,0,0,0,time,person,0,0,0,helpful,0
Transform,direct,Sarah Ashley,2018-02-28T13:17:23Z,5  stars,From start to finish my experience with?�?,From start to finish my experience with transform was fantastic couldn?��t fault them!,Positive,0.2263,0,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,0,0
Transform,direct,Mark Fisher,2018-02-28T12:08:54Z,5  stars,Bulbous nose and thick skin,Review done by Pam Fisher:,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transform,direct,JK,2018-02-28T12:06:37Z,5  stars,Would highly recommend transform (Fantastic),Would highly recommend transform. Fantastic start to finish. Mr Mahdi is amazing at his job. I am so thrilled with the outcome of my op. Please don?��t listen to the negative Reviews.,Positive,0.9152,0,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,0,0
Transform,direct,Ana Botez,2018-02-28T11:47:44Z,5  stars,Absolutely amazing experience,Absolutely amazing experience. The staff is really professional and extremely friendly. From the first appointment with the advisor until the actual surgery it only took 3 months. So happy with the choice that I?��ve made and most of all with my selected surgeon,Positive,0.9114,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,happy,0
Transform,direct,Rebecca Clarke,2018-02-28T11:38:31Z,5  stars,BRILLIANT SERVICE BY EVERYONE,BRILLIANT SERVICE BY EVERYONE,Positive,0.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Transform,direct,Georgie,2018-02-28T11:18:47Z,5  stars,Really pleased!,"Had a really good experience with transform right through from booking my first appointment to my post op care. Felt very safe at all times, the hospital was clean and everyone is professional. More importantly so happy with the results of my nose job!",Positive,0.9636,Nose Job,0,0,0,0,0,0,0,0,0,Transform,0,time,professional,0,0,clean,happy,results
Transform,direct,Laura Flynn,2018-02-28T10:29:38Z,5  stars,Breast reduction. The staff are amazing!!!,Brilliant experience with amazing caring service. I went in on the morning of the surgery so anxious. All the staff were so kind. When the  anaesthetist arrived to say hello I really felt the nerves but he again assured me I was fine and was actually funny. Mr Clarke arrived my surgeon he has such a clam manner about him. Just makes you feel so much better.,Positive,0.9639,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Transform,direct,Jade,2018-02-28T10:27:38Z,5  stars,breast augmentation,"I?��m 6 days post breast augmentation surgery, and already I?��m so impressed with the results. My surgeon Mr. Nathen listened to my expectations and I felt confident going into surgery. The Riverside hospital was clean and staff were friendly and informative and ensured all my needs were met.",Positive,0.92,Breast Augmentation,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,clean,0,results
Transform,direct,michelle,2018-02-28T10:22:30Z,3  stars,Pre-op and post op care amazing,Pre-op and post op care amazing. Every nurse before and after can?��t fault. However the actual day was a nightmare. Will be writing a formal complaint for how long they made me fast for and I was close to walking out and asking for my money back. Something that I waited 15 years for and has put me five years in debt has been tainted by various things on the day and I am not recovering as well as I thought I would.,Negative,-0.0552,0,0,0,0,0,0,0,0,0,0,0,0,wait,care,0,0,0,0,0
Transform,direct,Lauren Hardwick,2018-02-28T10:21:04Z,5  stars,Amazing from start to finish. Changed my life and I will be forever grateful !,"I was so nervous prior to my first consultation at the Transform Leeds clinic for Breast Augmentation as it something I?��ve seriously considered for a good 10 years! My personal co-ordinator Jade instantly made me feel at ease and she was amazing through the entire process. All the worries I had were again squashed when I met my surgeon Mr Simone, who again, instantly made me feel that I was 100% making the right decision for myself. His recommendation on my implants/size etc and actually taking my pettiness and the fact I weight train regularly and everything into consideration rather than just offering me the biggest implants there?��s is and sending me off to surgery (which when you?��re caught up in the excitement and prospect of big new boobs would be hard for a young girl to turn down) is when I knew he was the perfect choice. Jade could see how much it meant to me and she made it possible for me to be in and out of surgery within a few weeks of first meeting her and has checked up on me constantly throughout. She has literally made my dreams come true and Mr Simone has changed my life! They are more than I could of ever asked for. The perfect size for my body and they looked amazing from the second I came out of theatre. Some of my family and friends who were sceptical, were all won over and couldn?��t believe how natural and perfect they looked. I had my operation and stayed over night at Dolan Park Hospital in Birmingham which I again will rate 5*. Every single member of staff made me feel so comfortable and I genuinely didn?��t even take or feel scared that i was having surgery until I was actually laid on the table. I?��m nealry 2 weeks post op now and my scars are so neat and healing amazing. I can?��t thank everyone who made this possible enough.",Positive,0.9933,Breast Augmentation,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,0,natural
Transform,direct,Kanda Faraj,2018-02-28T10:19:43Z,5  stars,Dennis is a hidden treasure and has?�?,Dennis is a hidden treasure and has made my post op care a jot and pleasure. He gives me confid3nce and makes me feel looked after.,Positive,0.8442,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,0,0,0,0
Transform,direct,Jodie Ford,2018-02-28T10:10:14Z,5  stars,I had my surgery with transform at?�?,I had my surgery with transform at dolan park in Birmingham.. the hospital was clean and all the staff were lovely! Totally happy with my results,Positive,0.8883,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,clean,happy,results
Transform,direct,E. Williams,2018-02-28T10:03:08Z,3  stars,Septo-Rhinoplasty,"I've just had revision surgery with Mr Saeed. The experience this time round was definitely 5*!! Mr Saeed is very professional and knows his stuff! He put me to ease after my first consultation with him and has been a pleasure ever since. Same can't be said for this time last year when I had my op the first time with Mr. Khodaei. After my op the communication between myself and the surgeon/transform was very poor, and I felt as though I was being passed from pillow to post. Turns out Mr. Khodaei had quit a couple weeks after operating on me and a few others, at first I was promised he would still have to review his patients (which was something I was desperate for as I already hated my new nose!) as time went on it was apparent this wasn't the case. He'd just quit, left and didn't have the courtesy to even bother reviewing his patients... so it doesn't surprise me ""9 out of 10 of his patients have needed revision surgery"" (quoted from one of the theatre nurses at the transform pines hospital). So I had my first op in April last year and didn't get my ""6 week post op review"" until December!! and i had to travel all the way to Manchester for all my consultations, when the clinic I'd originally agreed to use as a point of call for all appointments is 2 minutes away from me in Jesmond (Newcastle). Anyways my experience with transform this time round like I've said has been much better! My patient adviser at the jesmond clinic has been very apologetic about the situation and is easily contactable since, also making sure I've been reimbursed for travel expenses. And the nurses looking after me at the pines hospital in Manchester were very caring the second time round, I was quite ill after my op and I had a nurse coming in checking on me regularly, making sure I had everything I needed. And again Mr. Saeed has been world class! And so far I love the results of my revision! Just with my previous experience with Transform from this time last year the overall rating would have to be 3*, if I could go back I would definitely of done more research on surgeons! And only wish I found Mr. Saeed sooner!!",Positive,0.977,0,0,0,0,0,0,0,0,0,0,Transform,expense,time,professional,0,research,0,0,results
